"stid","dsid","name","area","edited","notes","type","avg_int","max_int","controls","Core.top","Biostratigraphic..pollen","Radiocarbon","Radiocarbon..average.of.two.or.more.dates","Deglaciation","Guess","Tephra","Radiocarbon..reservoir.correction","Extrapolated","Core.bottom","Annual.laminations..varves.","Interpolated","Other.dating.methods","Radiocarbon..calibrated","Sediment.stratigraphic","Ambrosia.rise","X23","European.settlement.horizon","Lead.210","Introduced.Pinus.rise","Tsuga.decline","Radiocarbon..calibrated.from.calendar.years","Radiocarbon..infinite","Heinrich.stadials","Interpolated..corrected.for.compaction","Stratigraphic","Picea.decline","Historical.fire","Historical.documentation","Biostratigraphic","Casuarina.rise","Caesium.137","Salsola.rise","Geochronologic","Marine.isotope.stage.event","X","Y","geometry"
10345,15724,"Dune Lake",12,"NA","NA","NA",614.0625,6045,17,1,"NA",15,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-149.897625,64.421,"c(-149.897625, 64.421)"
10348,15732,"Goose Bay Marsh",177,"NA","NA","NA",870.2,1820,11,1,"NA",10,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-75.87042,44.351135,"c(-75.87042, 44.351135)"
10349,15734,"Grassy Lake",4.4,3,"This is a thesis from 1996, can't find it.","NA",2480.6,6773,6,1,"NA",4,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-120.664685,39.700855,"c(-120.664685, 39.700855)"
10352,15740,"Hemlock Lake",2.3,2,"Confirmed lake, assumed correct location","Lac",3087.33333333333,7415,4,1,"NA",2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-91.19829,46.3073,"c(-91.19829, 46.3073)"
10357,15750,"Lake Shelby",231,"NA","NA","NA",538.714285714286,2231,8,1,"NA",7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-87.66485,30.260065,"c(-87.66485, 30.260065)"
10359,15757,"Laysan Island Lake",88,"NA","NA","NA",3615.5,5774,4,1,"NA",3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-171.7328,25.768,"c(-171.7328, 25.768)"
10361,15762,"Lily Lake",2.3,"NA","NA","NA",755.818181818182,7681,12,1,"NA",10,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-120.210015,41.976925,"c(-120.210015, 41.976925)"
10362,15764,"Lily Pond",3,2,"Assumed correct loc. Changed area: Foster et al 02","Lac",328.8,1065,11,1,"NA",10,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-72.34693,42.417875,"c(-72.34693, 42.417875)"
10363,15766,"Lilypad Lake",2.9,"NA","NA","NA",3054,8510,6,1,"NA",3,"NA","NA","NA",2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-118.99407,36.98229,"c(-118.99407, 36.98229)"
10364,15768,"Lost Lake",6,"NA","NA","NA",1288.33333333333,2672,7,1,"NA",5,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-123.5793,45.824085,"c(-123.5793, 45.824085)"
10368,15776,"McMurray Lake",4.7,"NA","NA","NA",3142.25,7666,5,1,"NA",3,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-120.64864,39.4604,"c(-120.64864, 39.4604)"
10369,15778,"Mono Lake",15000,"NA","NA","NA",720.066666666667,7655,16,1,"NA",9,"NA","NA","NA",6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-119.0255,38.00795,"c(-119.0255, 38.00795)"
10385,15811,"Nutella Lake",2,"NA","NA","NA",1359.2,2020,6,1,"NA",4,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-147.39172,63.052,"c(-147.39172, 63.052)"
10386,15814,"Swampbuggy Lake",14,"NA","NA","NA",602.6,1120,11,1,"NA",8,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-147.42066,63.05455,"c(-147.42066, 63.05455)"
10392,15825,"Pascagoula Marsh",4650,"NA","NA","NA",850.8,1534,6,1,"NA",5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-88.5855,30.391,"c(-88.5855, 30.391)"
10393,15827,"Rock Lake",3,"NA","NA","NA",1025,1025,2,1,"NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-150.2538,60.45365,"c(-150.2538, 60.45365)"
10410,15876,"Tulare Lake",220000,2,"Point in right place, lake dried.  Area is reported maximum.","Lacu",2133.69230769231,8260,14,1,"NA",13,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-119.78,36.052,"c(-119.78, 36.052)"
10411,15878,"Tumalo Lake",7,"NA","NA","NA",1354,3497,9,1,"NA",7,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-121.5425,44.02195,"c(-121.5425, 44.02195)"
10412,15882,"Warner Lake",9.3,2,"Confirmed lake/loc: Tweiten et al 2009","Lac",491,800,5,1,"NA",4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-92.03985,46.11935,"c(-92.03985, 46.11935)"
10413,15886,"Crystal Lake",93.1,2,"Confirmed lake: Gonzales and Grimm 2009","Lac",367.810810810811,1220,38,1,"NA",36,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-88.357005,42.234015,"c(-88.357005, 42.234015)"
10414,15888,"Weeks Bay",1500,"NA","NA","NA","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-87.83389,30.41041,"c(-87.83389, 30.41041)"
10414,15889,"Weeks Bay",1500,"NA","NA","NA","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-87.83389,30.41041,"c(-87.83389, 30.41041)"
10415,15892,"White Lake",26,"NA","NA","NA",491.666666666667,7590,7,"NA","NA",7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-74.91347,40.99967,"c(-74.91347, 40.99967)"
10422,15904,"Divers Lake",3,"NA","NA","NA",1141.44444444444,2180,12,1,"NA","NA","NA",1,"NA","NA",9,"NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-78.399245,43.04099,"c(-78.399245, 43.04099)"
10424,15909,"Ballston Lake",65,"NA","NA","NA",1841.5,4120,7,1,"NA",6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-73.85325,42.94975,"c(-73.85325, 42.94975)"
10428,15916,"Kerr Lake",3.2,2,"Confirmed lake and peatland: Brugam and Johnson 97","Lac and Pal",7564,7564,2,1,"NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-89.2758,46.24378,"c(-89.2758, 46.24378)"
10429,15919,"Crooked Lake",251.9,2,"Confirmed lake, Brugam et al 1997","Lac",2030.8,3645,6,1,"NA",5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-89.29409,46.24525,"c(-89.29409, 46.24525)"
10429,20695,"Crooked Lake",251.9,2,"Confirmed lake, Brugam et al 1997","Lac",8.26666666666667,24,16,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",15,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-89.29409,46.24525,"c(-89.29409, 46.24525)"
10429,20697,"Crooked Lake",251.9,2,"Confirmed lake, Brugam et al 1997","Lac",-0.076923076923077,24,14,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",13,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-89.29409,46.24525,"c(-89.29409, 46.24525)"
10430,15922,"Jay Lake",2.8,2,"Confirmed lake. Changed area: Ewing 2002","Lac",1332.28571428571,2910,8,1,"NA",7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-89.28155,46.23435,"c(-89.28155, 46.23435)"
10431,15925,"Lake O' Pines",4,2,"Confrimed lake/loc: site descirption, Ewing 2002","Lac",1849.33333333333,3430,7,1,"NA",6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-89.2553,46.140435,"c(-89.2553, 46.140435)"
10433,15931,"Green Pond",5,2,"Changed area: Fuller et al 1998","Lac",104.6,870,6,1,"NA",4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-72.5108,42.56705,"c(-72.5108, 42.56705)"
10434,15933,"Lily Warwick",0.8,2,"Confirmed pond: Fuller et al 1998","Lac",250,250,7,1,"NA",5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-72.337185,42.68839,"c(-72.337185, 42.68839)"
10435,15935,"Little Mirror Lake",5,2,"Changed area: Fuller et al 1998","Lac",250,250,4,1,"NA",2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-71.60848,42.524435,"c(-71.60848, 42.524435)"
10436,15939,"SRM-1",37.7,"NA","NA","NA",607.272727272727,1740,12,1,"NA",11,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-81.1144444444444,25.3527777777778,"c(-81.1144444444444, 25.3527777777778)"
10437,15942,"Otter Pond",3.1,2,"Changed area: Fuller et al 1998","Lac",411.333333333333,520,5,1,"NA",3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-72.53319,42.65485,"c(-72.53319, 42.65485)"
10438,15944,"Silver Lake",7.1,2,"Changed area: Fuller et al 1998","Lac",301.666666666667,535,4,1,"NA",2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-72.22854,42.600775,"c(-72.22854, 42.600775)"
10446,15962,"Bakken Lake",8.3,3,"Could not confirm lake with description or pubs.","NA","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-96.2311,47.69035,"c(-96.2311, 47.69035)"
10447,15963,"Chicog Lake",5.1,3,"Could not confirm lake with description or pubs.","NA","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-96.183,47.66965,"c(-96.183, 47.66965)"
10448,15965,"Qually Pond",9,3,"Could not confirm lake with description or pubs.","NA",11752,11752,2,1,"NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-96.20294,47.683165,"c(-96.20294, 47.683165)"
10449,15967,"Stoneman Lake",53.7,"NA","NA","NA",1213.14285714286,2510,8,1,"NA",7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-111.517775,34.778865,"c(-111.517775, 34.778865)"
10450,15970,"Farewell Lake",400,"NA","NA","NA",810,4270,13,1,"NA",12,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-153.64882,62.559145,"c(-153.64882, 62.559145)"
10453,15976,"Grandfather Lake",35,"NA","NA","NA",1613.75,3150,9,1,"NA",8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-158.53995,59.79623,"c(-158.53995, 59.79623)"
10455,15980,"Ongivinuk Lake",150,"NA","NA","NA",3780,4370,4,1,2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-159.357975,59.56781,"c(-159.357975, 59.56781)"
10464,16014,"Clear Lake",16018.429253,"NA","NA","NA","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-122.76535,39.019645,"c(-122.76535, 39.019645)"
10465,16016,"Secret Valley Marsh",125.9,2,"Confirmed site with Google Earth, changed area","NA",1976.75,2450,5,1,"NA",4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-120.26505,40.572,"c(-120.26505, 40.572)"
10469,16046,"Lower Lake",0.2,"NA","NA","NA",89.5,109,3,1,2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-123.30498,38.590035,"c(-123.30498, 38.590035)"
10473,16054,"Little Willow Lake",7,"NA","NA","NA",2692,4780,6,1,"NA",5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-121.389935,40.4115,"c(-121.389935, 40.4115)"
10476,16061,"Cedar Lake",3.1,"NA","NA","NA",3405,4460,4,1,"NA",3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-122.4971,41.20728,"c(-122.4971, 41.20728)"
10480,16069,"Preston Lake",1.5,"NA","NA","NA",1338,1338,2,1,"NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-123.015195,38.850205,"c(-123.015195, 38.850205)"
10482,16073,"Tule Lake",0.9,"NA","NA","NA",3224.5,3400,3,1,"NA",2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-123.03548,39.4896333333333,"c(-123.03548, 39.4896333333333)"
10483,16075,"Grass Lake",342.5,"NA","NA","NA",-2356.66666666667,15340,21,1,"NA",18,"NA","NA","NA",2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-122.16715,41.6496,"c(-122.16715, 41.6496)"
10500,16111,"Grays Lake",8812.981682,2,"Confirmed lake basin: Beiswenger 1991","NA",3437.85714285714,16600,15,1,"NA",14,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-111.43795,43.06619,"c(-111.43795, 43.06619)"
10500,16113,"Grays Lake",8812.981682,2,"Confirmed lake basin: Beiswenger 1991","NA",3943.33333333333,6440,4,1,"NA",3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-111.43795,43.06619,"c(-111.43795, 43.06619)"
10501,16115,"Los Penasquitos Lagoon",131.07466,"NA","NA","NA",332.272727272727,2355,12,1,6,5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-117.25287,32.9311211111111,"c(-117.25287, 32.9311211111111)"
10506,16129,"Lima Bog",210,2,"Site description: bog, estimated area 1.5x1.4","Pal",2042,4005,6,1,"NA",5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-88.8432,42.78895,"c(-88.8432, 42.78895)"
10507,16131,"Mission Cross Bog",8,"NA","NA","NA",1166.42857142857,2430,8,1,"NA",7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-115.48365,41.7847,"c(-115.48365, 41.7847)"
10507,21844,"Mission Cross Bog",8,"NA","NA","NA",498.375,970,9,1,"NA",8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-115.48365,41.7847,"c(-115.48365, 41.7847)"
10508,16133,"Ruby Marsh",11222.85,1,"Confirmed Marsh, Changed area","Marsh",2323,6020,11,1,"NA",9,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-115.5049,41.13395,"c(-115.5049, 41.13395)"
10514,16173,"Diamond Valley",1643.402348,"NA","NA","NA",-13749.3333333333,290,4,1,"NA",3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-116.9944,33.67965,"c(-116.9944, 33.67965)"
10516,16177,"Hyde Park",2.64,1,"Confirmed site, changed area","NA",6660,12524,3,1,"NA",2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-73.90115,41.78575,"c(-73.90115, 41.78575)"
10517,16179,"Otisville",7.87,1,"Confirmed site from pub., changed area","NA",3585,11680,5,1,"NA",4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-74.5244,41.47025,"c(-74.5244, 41.47025)"
10519,16184,"Benicia State Park",80.9,"NA","NA","NA",222.333333333333,905,7,1,"NA",6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-122.193055555556,38.0734722222222,"c(-122.193055555556, 38.0734722222223)"
10522,16197,"Mountain Lake",1.5,"NA","NA","NA",257,800,8,1,4,3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-122.470765,37.78826,"c(-122.470765, 37.78826)"
10531,16222,"Black Mountain Lake",3.1,"NA","NA","NA",865.793103448276,8000,30,1,"NA",29,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-107.23536,37.84682,"c(-107.23536, 37.84682)"
10532,16224,"Sky Pond",4.1,"NA","NA","NA",2014.66666666667,4048,7,1,"NA",5,"NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-105.66917,40.277895,"c(-105.66917, 40.277895)"
10537,16236,"Red Green Lake",2,"NA","NA","NA",1121,4006,8,1,"NA",7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-149.681235,68.65421,"c(-149.681235, 68.65421)"
10538,16238,"Tukuto Lake",300,"NA","NA","NA",3045.6,9860,11,1,"NA",10,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-157.0301,68.4988,"c(-157.0301, 68.4988)"
10543,16255,"McDonough Lake",24.6,2,"Confirmed lake, site description: oxbow lake","Lac","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-90.01835,38.70616,"c(-90.01835, 38.70616)"
11560,17296,"Lake Cleveland",9.7,2,"Confirmed lake: Davis et al 1986","Lac",2545.8,3529,6,1,"NA",4,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-113.64955,42.32129,"c(-113.64955, 42.32129)"
11563,17304,"Capitola Lake",1.9,2,"Confirmed lake: site description","Lac",1401,2955,6,1,"NA",5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-89.55507,45.519575,"c(-89.55507, 45.519575)"
11575,17328,"Sands of Time Lake",240,"NA","NA","NA",2200,4440,11,1,"NA",10,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-147.55331,66.029335,"c(-147.55331, 66.029335)"
11585,17352,"Windmill Lake",2,"NA","NA","NA",1412.22222222222,2920,10,"NA","NA",10,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-148.80525,63.6589,"c(-148.80525, 63.6589)"
11590,17361,"Grizzly Lake",11,"NA","NA","NA",6250,6250,2,1,"NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-144.197185,62.71064,"c(-144.197185, 62.71064)"
11602,17387,"Beaver Lake",3.6,2,"Confirmed lake: site description","Lac",2605,4610,6,1,"NA",1,"NA","NA","NA","NA",3,"NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-88.15694,44.919595,"c(-88.15694, 44.919595)"
11604,17391,"Zagoskin Lake",16,"NA","NA","NA",3002.23076923077,11250,14,1,"NA",12,"NA","NA","NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-162.10838,63.44847,"c(-162.10838, 63.44847)"
